,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
1209,20171030_141922,fly04,Gr5a-40hr,12.0,1554.5499999989588,56.40000000000031,0.6811594202898555,44.39999999999997,109.08554090834878,96.0,7.550000000000066,True,6.749999999999998,0.427261406090796,0.20988246091996335,1.8400331537505186,2.666896477752576,0.4015957446808542,0.784427658338174,Gr5a,long,long,1.6473829701146194,-0.36930633460799334,2.037767189452984,0.42600615779208845
1210,20171030_141922,fly04,Gr5a-40hr,13.0,1605.6999999989123,63.10000000000036,0.7620772946859911,6.600000000000021,3.9559462187280587,9.0,6.749999999999998,True,9.050000000000066,0.06351183063511856,0.007611308710026514,0.27351844177372675,0.09671400030704747,0.3590425531914889,1.051714119697856,Gr5a,short,short,0.8195439355418701,-1.1971453691807428,0.5972503787116933,-1.0145106529492025
1211,20171030_141922,fly04,Gr5a-40hr,14.0,1621.349999998898,71.35000000000046,0.8617149758454121,129.39999999999984,440.5944105228118,262.0,9.050000000000066,False,,1.2452168006339857,0.8477112399873611,5.362619146290922,10.77154379724793,0.4813829787234073,,Gr5a,long,long,2.111934276332681,0.09524497161006815,2.644038983294782,1.0322779516338865
1212,20171030_141922,fly04,Gr5a-40hr,15.0,1750.9499999987802,71.55000000000051,0.8641304347826108,233.7999999999999,1120.9504867261676,311.0,0.2000000000000454,False,,2.2498584852258587,2.1567280573067475,9.6891835888935,27.40472183473636,0.01063829787234283,,Gr5a,long,long,2.368844506825821,0.3521552021032083,3.0495864298862227,1.4378253982253268
1213,20171030_141922,fly04,Gr5a-40hr,16.0,1990.849999998562,77.10000000000058,0.9311594202898575,95.35000000000001,273.5207538744344,181.0,6.1000000000001355,False,,0.9175534925846267,0.5262586448930215,3.951512639867389,6.68696812635166,0.32446808510638986,,Gr5a,long,long,1.9793206973820245,-0.03736860734058841,2.436990284787133,0.8252292531262374
1214,20171030_150834,fly05,Gr5a-40hr,0.0,123.09999999999447,0.0500000000000042,0.00029316915860453925,866.649999999999,3610.0841705505673,532.0,123.09999999999991,False,,5.51614482606673,5.08666607988626,31.054773483491154,58.56093664616059,5.408246029063869,,Gr5a,long,long,2.9378437413538885,0.7416356600302677,3.557517327772556,1.7676080143789885
1215,20171030_150834,fly05,Gr5a-40hr,1.0,1004.2499999994593,13.249999999999934,0.07768982703019599,15.999999999999982,35.20493804055923,25.0,14.499999999999982,True,8.100000000000017,0.1018384782981223,0.04960431826942683,0.573329920655234,0.5710764760121319,0.6370395403852644,0.4469846275128122,Gr5a,short,short,1.2041199826559243,-0.9920880986676964,1.5466035843120807,-0.24330572908148673
1216,20171030_150834,fly05,Gr5a-40hr,2.0,1028.3499999994374,18.19999999999992,0.10671357373204286,241.7,1909.3464108166513,349.0,8.100000000000017,False,,1.5383975127910117,2.690299495474768,8.660865113898137,30.972439676484225,0.3558634673876317,,Gr5a,long,long,2.3832766504076504,0.1870685690840297,3.280884729157332,1.490975415763765
1217,20171030_150834,fly05,Gr5a-40hr,3.0,1285.2999999992037,32.749999999999986,0.192025798885957,4.749999999999999,0.70817411373082,3.0,15.249999999999996,True,7.749999999999998,0.030233298244755086,0.0009978286025443847,0.17020732019452275,0.011487637808266603,0.6699898614396753,0.4276704769412699,Gr5a,short,very short,0.6766936096248665,-1.519514471698754,-0.14985995228749785,-1.9397692656810652
1218,20171030_150834,fly05,Gr5a-40hr,4.0,1297.7999999991923,39.70000000000003,0.2327763119319848,80.64999999999996,483.49247835218557,115.0,7.749999999999998,False,,0.5133295796714731,0.6812486006771226,2.8899411313027907,7.84296738138364,0.34048665089557273,,Gr5a,long,long,1.90660437172498,-0.2896037095986405,2.684389722192444,0.8944804087988767
