genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW
Tmem63b_x_CSMH,0-125M_24hr,fly19,28.0,0.5294117647058824,51,0.05882352941176472,0.05882352941176472
Tmem63b_x_CSMH,0-125M_24hr,fly20,2.0,1.0,4,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly20,3.0,0.2857142857142857,7,-0.4285714285714286,0.4285714285714286
Tmem63b_x_CSMH,0-125M_24hr,fly20,4.0,0.4,5,-0.19999999999999996,0.19999999999999996
Tmem63b_x_CSMH,0-125M_24hr,fly20,5.0,0.5595238095238095,84,0.11904761904761907,0.11904761904761907
Tmem63b_x_CSMH,0-125M_24hr,fly20,6.0,0.5,6,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly20,7.0,0.4875,480,-0.025000000000000022,0.025000000000000022
Tmem63b_x_CSMH,0-125M_24hr,fly20,8.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly20,9.0,1.0,6,1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly20,10.0,0.72,25,0.43999999999999995,0.43999999999999995
Tmem63b_x_CSMH,0-125M_24hr,fly20,11.0,0.7777777777777778,9,0.5555555555555556,0.5555555555555556
Tmem63b_x_CSMH,0-125M_24hr,fly20,12.0,0.5189873417721519,158,0.03797468354430378,0.03797468354430378
Tmem63b_x_CSMH,0-125M_24hr,fly20,13.0,0.0,3,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly20,14.0,0.5925925925925926,54,0.18518518518518512,0.18518518518518512
Tmem63b_x_CSMH,0-125M_24hr,fly20,15.0,0.47368421052631576,19,-0.052631578947368474,0.052631578947368474
Tmem63b_x_CSMH,0-125M_24hr,fly20,16.0,0.4444444444444444,9,-0.11111111111111116,0.11111111111111116
Tmem63b_x_CSMH,0-125M_24hr,fly20,17.0,0.4166666666666667,12,-0.16666666666666663,0.16666666666666663
Tmem63b_x_CSMH,0-125M_24hr,fly20,19.0,0.5605095541401274,157,0.12101910828025475,0.12101910828025475
Tmem63b_x_CSMH,0-125M_24hr,fly20,21.0,0.0,4,-1.0,1.0
Tmem63b_x_CSMH,0-125M_24hr,fly20,22.0,0.6071428571428571,28,0.2142857142857142,0.2142857142857142
Tmem63b_x_CSMH,0-125M_24hr,fly20,23.0,0.5735294117647058,68,0.1470588235294117,0.1470588235294117
Tmem63b_x_CSMH,0-125M_24hr,fly20,25.0,0.6129032258064516,31,0.22580645161290325,0.22580645161290325
Tmem63b_x_CSMH,0-125M_24hr,fly20,26.0,0.5,62,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly21,3.0,0.48292682926829267,205,-0.034146341463414664,0.034146341463414664
Tmem63b_x_CSMH,0-125M_24hr,fly21,4.0,0.4722222222222222,36,-0.05555555555555558,0.05555555555555558
Tmem63b_x_CSMH,0-125M_24hr,fly21,5.0,0.5,10,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly21,6.0,0.5,48,0.0,0.0
Tmem63b_x_CSMH,0-125M_24hr,fly21,8.0,0.5416666666666666,24,0.08333333333333326,0.08333333333333326
Tmem63b_x_CSMH,0-125M_24hr,fly21,9.0,0.16666666666666666,6,-0.6666666666666667,0.6666666666666667
Tmem63b_x_CSMH,0-125M_24hr,fly21,10.0,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
